"product_full","prix","marque","available","Source","Categorie_Produit","id_elec","Quantity_Acheté","prix_acheté","categorie"
"Smartphone OPPO Reno12 F 4G 8Go 256Go - Gris","939.000","Oppo","En stock","mytek","electronique","837","2","939.287","smartphones"
"Smartphone OPPO Reno12 F 4G 8Go 256Go - Vert Olive","939.000","Oppo","En stock","mytek","electronique","838","4","939.000","smartphones"
"Smartphone Xiaomi Redmi Note 14 5G 6Go 128Go - Midnight Black","949.000","Xiaomi","En stock","mytek","electronique","839","3","949.000","smartphones"
"Smartphone Xiaomi Redmi Note 14 5G 6Go 128Go - Lavender Purple","949.000","Xiaomi","En stock","mytek","electronique","840","3","949.563","smartphones"
"Smartphone Xiaomi Redmi Note 14 5G 6Go 128Go - Coral Green","949.000","Xiaomi","En stock","mytek","electronique","841","3","949.467","smartphones"
"Smartphone HONOR X8b 8Go 512Go - Silver","979.000","HONOR","En stock","mytek","electronique","842","3","979.000","smartphones"
"Smartphone HONOR X8b 8Go 512Go - Noir","979.000","HONOR","En stock","mytek","electronique","843","1","979.000","smartphones"
"Smartphone HONOR X8b 8Go 512Go - Vert","979.000","HONOR","En stock","mytek","electronique","844","3","979.000","smartphones"
"Smartphone VIVO V40 Lite 8Go 256Go - Silver Titane","999.000","Vivo","En stock","mytek","electronique","845","3","999.000","smartphones"
"Smartphone VIVO V40 Lite 8Go 256Go - Vert","999.000","Vivo","En stock","mytek","electronique","846","3","999.291","smartphones"
"Smartphone OPPO Reno11 F 5G 8Go 256Go - Bleu Ocan","999.000","Oppo","En stock","mytek","electronique","847","3","999.000","smartphones"
"Smartphone OPPO Reno11 F 5G 8Go 256Go - Vert Palmier","999.000","Oppo","En stock","mytek","electronique","848","4","999.610","smartphones"
"Smartphone HONORS Smart X9c 5G 12Go 256Go - Cyan","1.049","UNKNOWN","En stock","mytek","electronique","849","1","1.049","smartphones"
"Smartphone HONORS Smart X9c 5G 12Go 256Go - Blanc","1.049","UNKNOWN","En stock","mytek","electronique","850","4","1.049","smartphones"
"Smartphone Xiaomi Redmi Note 14 5G 8Go 256Go - Lavender Purple","1.049","Xiaomi","En stock","mytek","electronique","851","4","1.049","smartphones"
"Smartphone Xiaomi Redmi Note 14 5G 8Go 256Go - Midnight Black","1.049","Xiaomi","En stock","mytek","electronique","852","3","1.049","smartphones"
"Smartphone Xiaomi Redmi Note 14 5G 8Go 256Go - Coral Green","1.049","Xiaomi","En stock","mytek","electronique","853","4","1.814","smartphones"
"Smartphone TECNO Pova 6 Pro 5G 12Go 256Go - Gris","1.049","Tecno","en rupture","mytek","electronique","854","2","1.049","smartphones"
"Smartphone TECNO Pova 6 Pro 5G 12Go 256Go - Vert","1.049","Tecno","En stock","mytek","electronique","855","5","1.389","smartphones"
"Smartphone SAMSUNG Galaxy A25 5G 6Go 128Go Jaune + Chargeur Secteur 45W Offert","1.099","Samsung","En stock","mytek","electronique","856","3","1.099","smartphones"
"Smartphone SAMSUNG Galaxy A25 5G 6Go 128Go Bleu Noir + Chargeur Secteur 45W Offert","1.099","Samsung","en rupture","mytek","electronique","857","4","1.099","smartphones"
"Smartphone INFINIX Note 40 Pro+ 5G 16Go 256Go Vert Vintage + Phone case + Card reader","1.149","Infinix","En stock","mytek","electronique","858","1","1.149","smartphones"
"Smartphone INFINIX Note 40 Pro+ 5G 16Go 256Go Racing Edition Gris + Phone case + Card reader","1.149","Infinix","En stock","mytek","electronique","859","3","1.465","smartphones"
"Smartphone INFINIX Note 40 Pro+ 5G 16Go 256Go Noir + Phone case + Card reader","1.149","Infinix","En stock","mytek","electronique","860","2","1.149","smartphones"
"Smartphone Xiaomi Redmi Note 14 Pro 8Go 256Go -Aurora Purple","1.169","Xiaomi","En stock","mytek","electronique","861","5","1.298","smartphones"
"Smartphone Xiaomi Redmi Note 14 Pro 8Go 256Go - Ocan blue","1.169","Xiaomi","En stock","mytek","electronique","862","3","1.504","smartphones"
"Smartphone Xiaomi Redmi Note 14 Pro 8Go 256Go - Midnight Black","1.169","Xiaomi","En stock","mytek","electronique","863","2","1.169","smartphones"
"Smartphone XIAOMI Redmi Note 13 Pro 12Go 512Go - Vert Fort","1.199","Xiaomi","en rupture","mytek","electronique","864","3","1.632","smartphones"
"Smartphone XIAOMI Redmi Note 13 Pro 12Go 512Go - Violet","1.199","Xiaomi","en rupture","mytek","electronique","865","3","1.498","smartphones"
"Smartphone HONOR X9b 5G 12Go 256Go Orange + ORAIMO FreePods Lite Offerts","1.199","HONOR","en rupture","mytek","electronique","866","4","2.077","smartphones"
"Smartphone XIAOMI Redmi Note 13 Pro 12Go 512Go - Noir","1.199","Xiaomi","en rupture","mytek","electronique","867","4","1.199","smartphones"
"Smartphone SAMSUNG GALAXY A34 5G 6Go 128Go - Silver","1.349","Samsung","en rupture","mytek","electronique","868","4","2.062","smartphones"
"Smartphone OPPO Reno12 F 5G 12Go 256Go Vert Olive + Sac  Dos Backpack Offert","1.349","Oppo","En stock","mytek","electronique","869","1","1.480","smartphones"
"Smartphone OPPO Reno12 F 5G 12Go 256Go Orange + Sac  Dos Backpack Offert","1.349","Oppo","En stock","mytek","electronique","870","4","1.349","smartphones"
"Smartphone SAMSUNG Galaxy A25 5G 8Go 256Go Jaune + Chargeur Secteur 45W Offert","1.349","Samsung","En stock","mytek","electronique","871","4","1.349","smartphones"
"Smartphone SAMSUNG Galaxy A25 5G 8Go 256Go Bleu Noir + Chargeur Secteur 45W Offert","1.349","Samsung","En stock","mytek","electronique","872","3","1.990","smartphones"
"Smartphone SAMSUNG Galaxy A25 5G 8Go 256Go Bleu Clair + Chargeur Secteur 45W Offert","1.349","Samsung","En stock","mytek","electronique","873","2","1.349","smartphones"
"Smartphone SAMSUNG GALAXY A34 5G 6Go 128Go - Vert Lime","1.349","Samsung","En stock","mytek","electronique","874","5","1.718","smartphones"
"Smartphone SAMSUNG GALAXY A35 5G 8Go 128Go Lime + Chargeur Secteur 45W Offert","1.365","Samsung","En stock","mytek","electronique","875","4","1.365","smartphones"
"Smartphone SAMSUNG GALAXY A35 5G 8Go 128Go Bleu Nuit + Chargeur Secteur 45W Offert","1.365","Samsung","En stock","mytek","electronique","876","4","1.965","smartphones"
"Smartphone SAMSUNG GALAXY A35 5G 8Go 128Go Lilas + Chargeur Secteur 45W Offert","1.365","Samsung","en rupture","mytek","electronique","877","1","1.365","smartphones"
"Smartphone SAMSUNG GALAXY A35 5G 8Go 128Go Bleu Glacier + Chargeur Secteur 45W Offert","1.365","Samsung","en rupture","mytek","electronique","878","3","1.365","smartphones"
"Smartphone HONORS X9c 5G 12Go 256Go - Orange","1.399","UNKNOWN","En stock","mytek","electronique","879","3","1.399","smartphones"
"Smartphone HONORS X9c 5G 12Go 256Go - Cyan","1.399","UNKNOWN","En stock","mytek","electronique","880","1","1.886","smartphones"
"Smartphone HONORS X9c 5G 12Go 256Go - Violet Titane","1.399","UNKNOWN","En stock","mytek","electronique","881","3","1.399","smartphones"
"Smartphone HONORS X9c 5G 12Go 256Go - Noir Titane","1.399","UNKNOWN","En stock","mytek","electronique","882","4","1.399","smartphones"
"Smartphone Xiaomi Redmi Note 14 Pro 12Go 512Go -Aurora Purple","1.399","Xiaomi","En stock","mytek","electronique","883","5","2.059","smartphones"
"Smartphone Xiaomi Redmi Note 14 Pro 12Go 512Go - Ocan blue","1.399","Xiaomi","En stock","mytek","electronique","884","3","1.551","smartphones"
"Smartphone Xiaomi Redmi Note 14 Pro 12Go 512Go - Midnight Black","1.399","Xiaomi","En stock","mytek","electronique","885","3","1.399","smartphones"
"Smartphone OPPO Reno7 4G 8Go 256Go Orang + Abonnement 12Mois","1.449","Oppo","En stock","mytek","electronique","886","2","1.449","smartphones"
"Smartphone SAMSUNG GALAXY A34 5G 8Go 128Go - Vert Lime","1.449","Samsung","En stock","mytek","electronique","887","4","1.449","smartphones"
"Smartphone INFINIX GT 20Pro 5G 12Go 256Go - Silver","1.499","Infinix","En stock","mytek","electronique","888","5","2.215","smartphones"
"Smartphone INFINIX GT 20Pro 5G 12Go 256Go - Orange","1.499","Infinix","En stock","mytek","electronique","889","2","1.499","smartphones"
"Smartphone INFINIX GT 20Pro 5G 12Go 256Go - Bleu","1.499","Infinix","En stock","mytek","electronique","890","5","1.499","smartphones"
"Smartphone XIAOMI Redmi Note 13 Pro+ 5G 8Go 256Go - Violet","1.559","Xiaomi","En stock","mytek","electronique","891","4","1.559","smartphones"
"Smartphone XIAOMI Redmi Note 13 Pro+ 5G 8Go 256Go - Blanc","1.559","Xiaomi","En stock","mytek","electronique","892","2","2.200","smartphones"
"Smartphone OPPO Reno8 T 5G 8Go 256Go Noir + Abonnement 12 Mois","1.599","Oppo","En stock","mytek","electronique","893","5","1.599","smartphones"
"Smartphone OPPO Reno8 T 5G 8Go 256Go Gold + Abonnement 12 Mois","1.599","Oppo","En stock","mytek","electronique","894","1","1.599","smartphones"
"iPhone 11 64 Go Noir - APPLE + Film De Protection GLASS HD+ Pour IPhone 11 (2PCS)","1.599","Apple","En stock","mytek","electronique","895","1","1.803","pc"
"Smartphone SAMSUNG GALAXY A55 5G 8Go 256Go Bleu Glacier + Chargeur 45W Offert","1.619","Samsung","En stock","mytek","electronique","896","5","1.842","smartphones"
"Smartphone SAMSUNG GALAXY A55 5G 8Go 256Go Citron + Chargeur Secteur 45W Offert","1.619","Samsung","En stock","mytek","electronique","897","4","2.317","smartphones"
"Smartphone SAMSUNG GALAXY A55 5G 8Go 256Go Bleu Marine + Chargeur Secteur 45W Offert","1.619","Samsung","En stock","mytek","electronique","898","3","2.370","smartphones"
"Smartphone XIAOMI Redmi Note 12 Pro 5G 8Go 256Go - Noir","1.669","Xiaomi","En stock","mytek","electronique","899","1","1.669","smartphones"
"Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 8Go 256Go - Frost Blue","1.749","Xiaomi","En stock","mytek","electronique","900","2","1.749","smartphones"
"Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 8Go 256Go - Lavender Purple","1.749","Xiaomi","En stock","mytek","electronique","901","2","2.286","smartphones"
"Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 8Go 256Go - Midnight Black","1.749","Xiaomi","En stock","mytek","electronique","902","2","2.496","smartphones"
"Smartphone SAMSUNG GALAXY A54 5G 6Go 128Go - Blanc","1.799","Samsung","en rupture","mytek","electronique","903","3","2.260","smartphones"
"Smartphone VIVO V40 5G 12Go 256Go - Blanc","1.799","Vivo","En stock","mytek","electronique","904","3","1.799","smartphones"
"Smartphone VIVO V40 5G 12Go 256Go - Violet","1.799","Vivo","En stock","mytek","electronique","905","3","2.095","smartphones"
"Smartphone HONOR 90 5G 12Go 512Go Noir + ORAIMO FreePods 4 Offerts","1.799","HONOR","En stock","mytek","electronique","906","3","1.989","smartphones"
"Smartphone HONOR 90 5G 12Go 512Go Diamond Silver + ORAIMO FreePods 4 Offerts","1.799","HONOR","en rupture","mytek","electronique","907","5","2.645","smartphones"
"Smartphone XIAOMI Redmi Note 13 Pro+ 5G 12Go 512Go - Blanc","1.849","Xiaomi","En stock","mytek","electronique","908","2","2.511","smartphones"
"Smartphone XIAOMI Redmi Note 13 Pro+ 5G 12Go 512Go - Violet","1.849","Xiaomi","En stock","mytek","electronique","909","3","1.849","smartphones"
"Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 12Go 512Go - Lavender Purple","1.999","Xiaomi","En stock","mytek","electronique","910","3","1.999","smartphones"
"Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 12Go 512Go - Frost Blue","1.999","Xiaomi","En stock","mytek","electronique","911","3","1.999","smartphones"
"Smartphone Xiaomi Redmi Note 14 Pro Plus 5G 12Go 512Go - Midnight Black","1.999","Xiaomi","En stock","mytek","electronique","912","5","1.999","smartphones"
"Smartphone SAMSUNG GALAXY S23 FE 8Go 256Go - Graphite","2.099","Samsung","en rupture","mytek","electronique","913","4","2.099","smartphones"
"Smartphone XIAOMI 14T 5G 12Go 512Go - Bleu titane","2.099","Xiaomi","En stock","mytek","electronique","914","4","2.099","smartphones"
"Smartphone XIAOMI 14T 5G 12Go 512Go - Noir titane","2.099","Xiaomi","en rupture","mytek","electronique","915","1","2.546","smartphones"
"Smartphone XIAOMI 14T 5G 12Go 512Go - Vert Citron","2.099","Xiaomi","En stock","mytek","electronique","916","1","2.423","smartphones"
"iPhone 12 64Go Noir - APPLE","2.499","Apple","En stock","mytek","electronique","917","5","2.937","smartphones"
"Smartphone XIAOMI 14t Pro 5G 12Go 512Go - Noir titane","2.799","Xiaomi","En stock","mytek","electronique","918","5","2.799","smartphones"
"Smartphone XIAOMI 14t Pro 5G 12Go 512Go - Gris titane","2.799","Xiaomi","En stock","mytek","electronique","919","5","3.408","smartphones"
"Smartphone SAMSUNG GALAXY S24 FE 8Go 256Go - Graphite","2.799","Samsung","en rupture","mytek","electronique","920","4","2.799","smartphones"
"iPhone 14 128Go Midnight - APPLE","3.579","Apple","en rupture","mytek","electronique","921","1","3.579","smartphones"
"Smartphone SAMSUNG GALAXY S24 8Go 256Go - Noir","3.699","Samsung","en rupture","mytek","electronique","922","5","3.699","smartphones"
"Smartphone SAMSUNG GALAXY S24 8Go 256Go - Violet","3.699","Samsung","en rupture","mytek","electronique","923","2","4.588","smartphones"
"Smartphone SAMSUNG GALAXY S24 8Go 256Go - Jaune Ambre","3.699","Samsung","en rupture","mytek","electronique","924","1","3.699","smartphones"
"Smartphone SAMSUNG GALAXY S24 8Go 256Go - Gris","3.699","Samsung","En stock","mytek","electronique","925","4","3.699","smartphones"
"Smartphone SAMSUNG GALAXY S25 12Go 256Go - Ice bleu","3.999","Samsung","En stock","mytek","electronique","926","5","3.999","smartphones"
"Smartphone SAMSUNG GALAXY S25 12Go 256Go - Silver Shadow","3.999","Samsung","En stock","mytek","electronique","927","5","3.999","smartphones"
"Smartphone SAMSUNG GALAXY S25 12Go 256Go - Vert Menthe","3.999","Samsung","En stock","mytek","electronique","928","2","3.999","smartphones"
"Smartphone SAMSUNG GALAXY S25 12Go 256Go - Navy Bleu","3.999","Samsung","En stock","mytek","electronique","929","2","3.999","smartphones"
"iPhone 15 128Go Rose - APPLE","4.099","Apple","En stock","mytek","electronique","930","2","4.099","smartphones"
"iPhone 15 128Go Bleu - APPLE","4.099","Apple","En stock","mytek","electronique","931","3","4.099","smartphones"
"iPhone 15 128Go Noir - APPLE","4.099","Apple","En stock","mytek","electronique","932","5","4.099","smartphones"
"Smartphone SAMSUNG GALAXY S24+ 12Go 256Go - Noir","4.189","Samsung","en rupture","mytek","electronique","933","2","4.189","smartphones"
"Smartphone SAMSUNG GALAXY S24+ 12Go 256Go - Jaune Ambre","4.189","Samsung","en rupture","mytek","electronique","934","1","4.956","smartphones"
"Smartphone SAMSUNG GALAXY S24+ 12Go 256Go - Gris","4.189","Samsung","en rupture","mytek","electronique","935","5","4.189","smartphones"
"Smartphone SAMSUNG Galaxy Z Flip 6 12Go 256Go - Silver Shadow","4.399","Samsung","en rupture","mytek","electronique","936","3","4.594","smartphones"
"Smartphone SAMSUNG GALAXY S24+ 12Go 256Go - Violet","4.499","Samsung","en rupture","mytek","electronique","937","2","5.261","smartphones"
"Smartphone SAMSUNG GALAXY S25+ 12Go 256Go - Gris","4.599","Samsung","En stock","mytek","electronique","938","5","5.224","smartphones"
"Smartphone SAMSUNG GALAXY S25+ 12Go 256Go - Ice Blue","4.599","Samsung","En stock","mytek","electronique","939","2","4.711","smartphones"
"IPhone 16 128Go Rose - APPLE","4.899","Apple","en rupture","mytek","electronique","940","1","5.305","smartphones"
"iPhone 16 128Go Bleu Sarcelle - APPLE","4.899","Apple","En stock","mytek","electronique","941","4","5.107","smartphones"
"iPhone 16 128Go Bleu Sarcelle - APPLE","4.899","Apple","En stock","mytek","electronique","942","5","5.093","smartphones"
"iPhone 16 128Go Blanc - APPLE","4.899","Apple","En stock","mytek","electronique","943","5","4.899","smartphones"
"iPhone 16 128Go Outremer - APPLE","4.899","Apple","En stock","mytek","electronique","944","3","5.069","smartphones"
"iPhone 16 128Go Noir - APPLE","4.899","Apple","En stock","mytek","electronique","945","2","5.459","smartphones"
"iPhone 15 Pro 128Go Titane Naturel - APPLE","5.569","Apple","En stock","mytek","electronique","946","3","5.569","smartphones"
"iPhone 15 Pro 128Go Noir Titanium - APPLE","5.569","Apple","En stock","mytek","electronique","947","1","5.998","smartphones"
"iPhone 16 256Go Rose - APPLE","5.599","Apple","En stock","mytek","electronique","948","4","5.599","smartphones"
"iPhone 16 256Go Noir - APPLE","5.599","Apple","En stock","mytek","electronique","949","5","5.599","smartphones"
"Smartphone SAMSUNG GALAXY S24 Ultra 12Go 256Go - Jaune Titanium","5.699","Samsung","En stock","mytek","electronique","950","1","6.083","smartphones"
"Smartphone SAMSUNG GALAXY S24 Ultra 12Go 256Go - Noir Titanium","5.699","Samsung","En stock","mytek","electronique","951","2","5.699","smartphones"
"Smartphone SAMSUNG GALAXY S24 Ultra 12Go 256Go - Violet Titanium","5.699","Samsung","En stock","mytek","electronique","952","1","6.456","smartphones"
"Smartphone SAMSUNG GALAXY S24 Ultra 12Go 256Go - Gris Titanium","5.699","Samsung","en rupture","mytek","electronique","953","3","5.699","smartphones"
"iPhone 15 Pro 256Go Bleu Titanium - APPLE","5.899","Apple","en rupture","mytek","electronique","954","4","5.899","smartphones"
"iPhone 15 Pro 256Go Titane Naturel - APPLE","5.899","Apple","en rupture","mytek","electronique","955","1","6.166","smartphones"
"Smartphone SAMSUNG GALAXY S25 Ultra 12Go 256Go - GREY TITANIUM","5.999","Samsung","en rupture","mytek","electronique","956","3","5.999","smartphones"
